,ApplicationApproved,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,Avg30DayGamblingSpend,Avg30DayCashWithdrawals,NumberOfDirectDebitsFailingLast30Days,CreditCardUsedForUtilities,Avg30DayBenefitsReceived
2721,0,0.956043956,41,0,0.098730447,8821.0,7,0,0,2,3,87.86447669167403,64.61601110413028,0,1,0.0
2722,1,0.932135729,43,0,3.0,,1,0,0,1,3,68.88862620108111,22.89554973019204,0,0,0.0
2723,1,0.098861427,30,2,0.090303232,3000.0,2,0,0,1,1,95.93208098988993,53.47341372286798,1,0,0.0
2724,0,0.942186023,45,0,3.0,,7,0,0,1,0,92.32866647355576,53.93032770498418,1,1,0.0
2725,1,0.9999999,34,0,1.034164358,2165.0,6,0,2,1,2,101.16491157894902,70.01771231387634,2,1,0.0
2726,0,0.622289402,60,2,0.631648142,8366.0,13,2,1,1,0,63.04061976648675,58.07215370048529,5,0,567.8749273329884
2727,0,0.9999999,39,0,0.246419817,7750.0,1,1,1,1,2,94.26139794089345,33.01031306466544,1,1,0.0
2728,1,0.135926347,70,0,0.241362764,6251.0,7,0,2,1,0,60.31848943961912,157.81271206050644,0,0,536.5022809618829
2729,1,0.507972665,69,2,0.193935355,3000.0,10,2,0,2,0,84.71627260515532,42.895428576542045,0,0,521.1123936262242
2730,0,0.9999999,29,0,0.259067358,5210.0,3,3,0,2,1,71.33999490301719,51.022239606254125,4,0,0.0
2731,1,0.560875351,48,0,1.259891712,2400.0,15,0,1,1,0,51.87397748952005,0.0,4,1,0.0
2732,1,0.749375019,60,2,0.724186209,5713.0,28,0,4,2,0,49.53161890147804,205.49851147308124,4,0,509.2438472200848
2733,1,0.302208889,35,1,0.074295723,6850.0,6,0,0,3,1,83.2882481757637,21.45296684131684,4,1,0.0
2734,1,0.9999999,26,0,3.0,,1,0,0,1,0,38.86882370570572,0.0,0,0,0.0
2735,1,0.261096062,40,0,1.49500998,500.0,6,0,0,1,2,72.82117049696812,50.0,1,0,0.0
2736,1,0.019330112,41,1,0.357919385,5978.0,5,0,1,1,4,105.1287475783539,0.0,1,0,0.0
2737,1,0.9999999,58,0,0.472150814,3500.0,4,0,1,1,0,35.147815614689485,124.04849244779015,4,0,537.8479705423691
2738,0,0.064169595,67,0,3.0,,10,0,2,1,0,63.79418805073914,94.4425138538996,2,1,552.3166373619582
2739,0,0.80058508,29,2,0.059542796,1880.0,4,1,0,2,0,75.70448011501114,0.0,4,1,0.0
2740,0,0.0,30,1,0.071758191,4333.0,4,0,0,1,0,81.27713843866223,23.57619064176592,0,1,0.0
2741,0,0.738165506,55,6,3.0,,11,0,1,1,0,87.97435606951746,257.3958049327035,4,0,513.0925779268551
2742,1,1.006748313,46,3,0.437981559,15833.0,10,0,3,1,3,60.88032614703722,0.0,3,0,0.0
2743,1,0.9999999,28,0,0.640322581,619.0,1,0,0,1,0,92.47272284540936,61.900000000000006,0,1,0.0
2744,0,0.516998211,46,0,0.041906475,5559.0,5,0,0,2,3,76.9575160404753,228.85409334600288,1,1,0.0
2745,0,0.0,83,0,0.641595615,3283.0,9,0,3,1,1,66.01023941831409,60.07897416710792,1,0,554.2317731071555
2746,1,0.977898983,63,0,3.0,,5,0,0,1,0,94.54311404037028,214.10039284607404,0,0,558.4629066007691
2747,0,0.93510337,46,0,3.0,,12,0,1,1,1,88.00556906408025,103.80715228225267,0,0,0.0
2748,1,0.820964234,58,0,0.180140993,13333.0,7,0,1,2,0,66.05746440628482,0.0,2,1,510.37115248539294
2749,0,0.302298445,52,2,3.0,,16,2,1,1,0,66.46844993621384,70.88968259551994,4,0,535.1924808566121
2750,0,0.523171019,31,5,0.346515487,3615.0,12,0,1,2,2,63.179879783474455,0.0,4,1,0.0
2751,0,0.753188556,25,1,0.42408377,2673.0,4,1,0,1,0,77.23314984374494,134.3579319944835,1,0,0.0
2752,1,0.621251085,86,0,0.249392944,7000.0,11,0,0,1,0,39.75048688631473,0.0,3,1,516.1005465515577
2753,1,0.00365146,60,3,0.14137738,3571.0,11,0,1,2,0,75.22860905959104,0.0,3,1,532.7268169140079
2754,0,0.9999999,64,0,3.0,,4,5,1,3,0,68.49687034191243,130.49407396937676,3,1,536.4497725302734
2755,0,1.214694369,32,1,3.0,,8,2,0,3,0,104.69545485233702,0.0,2,1,0.0
2756,1,0.0,73,0,2.0,,7,0,0,1,0,50.33792154674988,181.5711208165338,4,0,540.2626935319608
2757,1,1.100894955,39,0,0.394822006,2780.0,8,2,0,4,0,44.6996799569708,23.285135961232093,4,1,0.0
2758,0,0.9999999,36,3,0.664913204,1900.0,2,1,0,1,2,101.49546659521133,0.0,4,0,0.0
2759,1,0.341264094,58,1,3.0,,10,0,1,1,2,48.074497803354966,0.0,0,1,533.062088320156
2760,0,0.943823289,42,2,0.065586883,5000.0,4,1,0,3,3,82.17902644483127,136.85892954367552,4,0,0.0
2761,1,0.760956175,39,0,0.253258845,1610.0,3,0,0,1,0,64.61819277310755,72.02879920003977,4,0,0.0
2762,1,0.98673162,30,0,0.268806744,3083.0,4,0,0,1,0,50.018134697864994,0.0,2,0,0.0
2763,0,0.877790834,62,0,3.0,,5,3,1,1,0,96.40466357065792,0.0,4,1,561.8503334060601
2764,1,0.443674027,46,0,0.265790762,12253.0,10,0,1,1,4,69.62618502577283,0.0,3,1,0.0
2765,1,0.43393752,45,0,0.379026883,4500.0,8,0,2,3,1,95.2334104258416,16.36610290114548,0,1,0.0
2766,1,0.079840319,26,0,0.094130676,2708.0,5,0,0,2,0,63.148886672290736,248.52888855779383,4,1,0.0
2767,1,0.880133185,32,0,0.301347709,1854.0,3,3,0,2,0,73.72035677510848,0.4224705355921756,0,1,0.0
2768,1,0.761873901,39,3,0.257797921,3750.0,4,0,0,2,0,75.5159070308658,177.03738246891152,3,0,0.0
2769,1,0.26474443,62,0,0.110762415,5416.0,9,0,0,1,1,39.60027815586123,93.59812167532216,1,0,541.8178411190629
2770,1,0.965052719,56,2,0.347889374,15800.0,17,0,1,1,1,86.12920470102702,0.0,4,0,553.1005619868495
2771,0,0.9999999,38,0,0.250573496,5666.0,4,2,1,1,3,83.43346389923693,174.6890679388993,3,0,0.0
2772,0,0.957081043,40,1,0.185398364,3300.0,5,1,0,3,1,92.0739291975911,214.2999899686556,4,0,0.0
2773,0,0.972342552,35,1,0.042860703,4012.0,4,0,0,2,1,88.37124481754132,58.6303224046038,3,0,0.0
2774,0,0.942902569,52,0,0.519118997,13075.0,14,3,2,2,1,75.55834571968686,0.0,3,0,535.4692413501056
2775,0,0.472065144,60,1,0.518784972,1250.0,9,0,0,2,0,69.75878503390253,53.63700120260485,5,0,554.62882233855
2776,0,1.263868066,51,2,0.081679742,6500.0,7,0,0,1,0,71.88962950874253,25.521065136951048,5,1,516.1741687639828
2777,0,0.9999999,49,3,1.630205441,1800.0,5,1,2,1,1,93.76991151912624,90.02897309095556,5,0,0.0
2778,1,0.9999999,61,0,3.0,,1,0,0,1,0,46.47840457895779,156.4802966792322,3,0,516.4984526090526
2779,1,0.9999999,40,1,0.280513919,1400.0,2,3,0,1,4,89.86258010202931,140.0,0,0,0.0
2780,0,0.061875169,62,1,0.46566949,5548.0,6,1,2,3,1,82.72573436296052,64.50717798559293,3,1,543.6108066250225
2781,0,0.331012319,51,4,0.213939041,5150.0,3,0,1,1,1,63.584829946576455,37.872199846092,5,0,541.8798133440685
2782,1,0.9999999,29,0,3.0,,2,0,0,1,0,43.61008878574156,109.93838506204266,0,1,0.0
2783,1,1.407960199,55,0,0.028964862,2105.0,2,0,0,1,0,42.58560018383552,0.0,1,0,540.3357422371381
2784,1,0.685732992,65,3,0.491535671,6615.0,19,8,2,1,0,82.21586030468772,14.81620886738522,1,0,579.6290831314087
2785,1,0.92118416,52,3,3.0,,6,0,0,2,0,94.38429778417644,57.44155966315846,0,0,547.9622577209079
2786,1,0.9999999,44,1,0.138939671,3828.0,1,1,0,1,0,38.188842125001685,95.69241042329465,3,1,0.0
2787,1,0.954018393,31,2,0.532688285,3823.0,5,0,1,2,3,82.43729761770845,0.0,0,0,0.0
2788,1,0.873708764,50,2,0.30462605,7500.0,10,0,1,3,0,50.455883173091735,0.0,3,1,0.0
2789,1,0.281306715,29,1,0.117470575,4332.0,8,0,0,1,0,56.74821008650998,87.79125656201998,1,1,0.0
2790,1,0.136111111,55,1,0.242154957,3600.0,3,5,0,1,1,77.64605069557322,11.615133918269088,1,0,543.7254823923721
2791,0,0.123268105,53,1,0.366530914,2700.0,7,2,1,2,2,69.38617572559795,15.249301896557265,4,0,515.5787745650505
2792,0,0.9999999,38,1,0.005524862,3076.0,1,0,0,1,0,70.67131244362905,0.0,2,0,0.0
2793,1,0.651210307,54,1,0.348085449,12404.0,9,0,2,1,2,63.66729971556473,48.89651300128966,4,0,541.5082698042294
2794,0,0.753522194,38,0,0.130059191,6250.0,8,0,0,1,3,65.83072259261635,0.0,1,1,0.0
2795,1,1.965087282,45,2,0.201919232,2500.0,7,4,0,1,2,39.00613682655522,47.08500539703681,3,1,0.0
2796,0,0.039289264,41,2,3.0,,15,0,1,1,0,79.63815794991771,0.0,1,1,0.0
2797,1,0.568862275,37,0,0.059010774,4083.0,2,0,0,1,0,64.7487252791799,0.0,0,0,0.0
2798,0,0.14600857,56,1,0.381769705,6000.0,6,2,1,3,2,96.55911998762431,170.73832503487463,0,0,522.4067424490233
2799,1,0.755628818,40,1,0.221565098,11666.0,11,0,1,1,2,50.655262692649146,0.0,0,0,0.0
2800,1,0.827151013,56,1,0.219974716,8700.0,8,0,0,1,1,58.59738453214671,0.0,0,0,543.6946185079859
2801,0,0.84584021,26,1,0.354411397,4000.0,14,1,0,5,0,74.9358943431661,187.8464773030604,4,0,0.0
2802,1,1.007036776,44,0,0.364409861,13750.0,7,0,1,1,2,53.91957205696033,50.83686157809493,3,0,0.0
2803,1,0.836405252,69,1,0.424981245,5331.0,7,1,1,1,0,57.23031535017566,59.32759766728796,3,1,541.2448664449174
2804,1,0.306192415,38,1,0.817355747,2200.0,8,0,1,2,0,119.82135350579824,113.79887158112172,3,0,0.0
2805,1,0.175648703,40,0,0.461018781,7400.0,9,0,4,1,3,71.28967998990251,0.0,2,1,0.0
2806,1,0.75124975,46,0,3.0,,1,0,0,2,0,45.57864893562318,58.166900683644144,0,0,0.0
2807,1,0.732163473,46,4,1.021181717,896.0,7,3,1,2,3,89.54206908237288,89.60000000000001,1,1,0.0
2808,1,0.9999999,32,1,0.041293339,2566.0,3,0,0,1,0,56.20568255323062,0.0,4,1,0.0
2809,0,0.680565995,56,2,0.213712779,9100.0,17,1,0,1,0,77.64989474774626,9.413563605602626,3,1,520.8431486631448
2810,1,0.813752294,48,3,0.449795803,7100.0,8,0,1,1,0,39.816971854095925,47.72558668918748,4,1,0.0
2811,1,0.9999999,25,0,0.046976512,2000.0,1,1,0,1,1,69.03350760560734,0.0,4,0,0.0
2812,1,0.505096457,47,2,0.586425687,5200.0,9,0,2,1,2,94.03189901604075,93.31238933270264,3,1,0.0
2813,0,0.306126593,47,2,3.0,,10,0,1,1,0,63.5256583601874,124.91443839385867,5,1,0.0
2814,1,1.110386788,30,1,0.260290082,2550.0,5,0,0,1,0,84.9990483799534,164.96789235258657,1,1,0.0
2815,1,0.9999999,43,0,0.014280262,31441.0,1,0,0,1,2,66.3012377473266,173.2890474253137,4,1,0.0
2816,0,0.03512061,78,2,3.0,,9,0,1,2,0,87.23539044009311,86.85289248175485,4,1,565.2372952951619
2817,1,0.0,49,0,0.154861002,6366.0,6,0,1,1,3,53.46110267983055,110.24884302969328,3,0,0.0
2818,0,0.769901854,36,0,0.046931408,3600.0,3,1,0,1,1,70.29597529388423,39.59431273049241,1,1,0.0
2819,0,0.028203103,44,0,0.182304383,8600.0,15,1,1,1,0,67.99738461148196,36.39128646464914,0,1,0.0
2820,1,0.0,59,0,0.353417995,3700.0,3,1,1,1,0,81.60033510814841,0.0,1,1,557.7348343202261
2821,1,0.394674709,59,1,0.370189513,8600.0,20,0,2,1,0,80.35202004532866,93.78620548792608,0,1,562.1062575161776
2822,1,0.771048022,70,0,0.176788124,6668.0,9,2,0,1,0,122.9261867653192,110.13823436986168,2,0,572.8308423618985
2823,1,0.786428196,33,1,0.106094808,3100.0,2,2,0,1,3,76.64751487128223,49.4178326210108,2,0,0.0
2824,1,0.292423723,39,1,0.45877725,6100.0,9,1,3,1,1,47.64895419527609,0.2387248269899728,1,1,0.0
2825,1,0.569363708,32,2,0.649189069,4500.0,10,0,1,2,2,49.800498211611696,0.0,1,0,0.0
2826,1,0.95172103,60,0,0.79331307,3947.0,11,0,1,1,0,94.0849807561318,160.3025336603933,1,1,550.6760029049705
2827,1,0.731361165,38,0,0.228304743,3963.0,6,0,0,2,4,75.2966718172349,88.04876604906426,3,0,0.0
2828,1,0.375423103,55,2,0.139119336,4700.0,5,0,0,1,0,50.16654089286001,64.23218957666582,3,0,579.488703473389
2829,0,0.246424187,53,1,0.588601267,9000.0,17,0,3,1,1,77.51468583097298,44.88498536053103,0,0,546.5583467152176
2830,0,1.067332983,45,2,0.108625162,6167.0,4,1,0,1,2,82.99764026686654,123.1320249036593,4,0,0.0
2831,1,0.850287428,28,1,0.321052632,2849.0,4,0,0,1,2,56.838792821249086,142.61397682553343,4,0,0.0
2832,1,0.0,26,0,3.0,,2,0,0,1,0,47.81537622393229,24.396046845971338,1,1,0.0
2833,1,0.933457639,42,1,0.03519648,10000.0,9,0,0,1,2,95.40511799595436,4.149174737486071,4,1,0.0
2834,0,0.464535465,26,0,0.117952819,2500.0,2,1,0,1,0,76.84552499409943,9.07388280283817,5,0,0.0
2835,0,1.018600531,47,7,3.0,,18,0,3,2,2,82.13332020441526,0.0,4,0,0.0
2836,1,0.322485207,41,1,0.360104048,6150.0,11,0,2,1,0,71.58652640661106,76.12846045103889,1,1,0.0
2837,0,1.248439451,45,2,3.0,,3,2,1,2,0,67.97802561864948,164.52990969889402,2,1,0.0
2838,0,0.992422391,68,0,0.089982004,3333.0,4,0,0,1,3,65.65842792333743,243.94660854511164,0,0,526.9068519818054
2839,1,0.870956358,28,1,0.103633298,6522.0,9,0,0,2,0,61.57324918499772,183.0193672754112,2,1,0.0
2840,0,0.963327411,49,6,1.726819386,6416.0,15,2,8,3,0,121.03601519373012,301.0914820676572,3,1,0.0
2841,0,0.865318953,46,0,0.578218736,6500.0,17,0,2,1,1,84.39884639158917,0.0,3,1,0.0
2842,0,1.048293089,51,0,0.198844701,4500.0,8,1,0,1,0,76.10348309408064,53.421385657099954,3,1,568.303592054969
2843,1,0.013483436,63,0,0.117356189,12133.0,6,0,2,1,1,39.0611267496464,209.55938510259008,1,1,562.3559194424746
2844,0,0.950187325,56,1,1.109372399,6006.0,18,1,2,5,2,67.62016882069355,0.0,2,1,559.499138345731
2845,1,1.203728362,71,0,0.09408826,1200.0,3,0,0,1,0,52.01440643335648,0.0,3,0,561.1935508708218
2846,1,0.808813904,45,1,0.239200151,5300.0,9,0,0,1,0,106.21806472933336,0.0,4,1,0.0
2847,0,0.51590416,73,0,0.888808403,2760.0,10,0,2,1,0,91.11213328954732,73.34594986996737,2,0,575.2279602223621
2848,1,0.680463907,47,2,0.260028653,5583.0,7,0,1,2,0,74.62206280962639,0.0,4,0,0.0
2849,1,0.425914817,48,1,0.096001409,5676.0,3,1,0,1,3,77.40060400527247,51.71357550670813,4,0,0.0
2850,1,0.00053467,53,0,0.56887425,8500.0,17,0,2,1,0,57.07078346662146,89.1210872541453,4,0,539.6354616262538
2851,1,0.9999999,32,1,2.169811321,900.0,6,0,2,1,2,50.52261886740747,51.98194432145101,4,0,0.0
2852,0,0.387065977,51,0,0.350874186,5833.0,12,0,1,2,1,74.63862541975126,132.38878370392166,5,1,519.3446959157021
2853,0,1.06723059,33,1,0.948346661,4626.0,18,3,1,5,0,62.40982734090096,3.618719211066377,0,1,0.0
2854,0,0.952123742,31,1,0.192903548,2000.0,2,4,0,1,1,73.33665125155737,34.27559427930277,5,0,0.0
2855,1,0.308882799,52,1,0.112865538,14122.0,10,0,1,2,0,58.29418371231725,0.0,3,0,571.4062349907476
2856,0,0.675675676,46,4,0.242889992,8262.0,10,0,0,1,0,101.40856236012644,0.0,1,1,0.0
2857,0,0.9999999,61,3,3.0,,1,0,0,4,3,83.53743806469771,0.0,0,0,571.1630986121373
2858,0,0.943201515,66,1,3.0,,17,0,2,2,0,77.10977375384485,104.20588415408209,2,1,557.0599145921439
2859,1,0.9999999,80,0,0.990563494,3708.0,1,0,1,1,0,47.8196035291583,88.06435310300209,4,1,545.8827462025156
2860,1,0.745025604,45,1,0.448337292,3367.0,13,0,0,1,2,47.02581860955092,86.23755162961189,4,1,0.0
2861,1,0.290157743,29,1,0.009665428,4034.0,3,0,0,2,0,84.43454689459702,0.0,0,1,0.0
2862,1,0.943962858,66,0,0.553178729,5001.0,9,1,1,1,0,53.77501567908395,53.5972003496265,1,1,530.3881008878586
2863,1,0.872975637,69,1,0.275815447,11833.0,8,1,2,1,0,67.17370600722046,0.0,2,1,585.9179781005247
2864,1,0.949073457,40,0,0.59870065,2000.0,7,0,0,1,1,88.96063802005656,44.90637227749209,0,1,0.0
2865,0,0.9999999,54,0,0.778863516,9414.0,11,0,4,1,0,67.44408476058939,0.0,3,0,571.9143887493262
2866,0,0.9999999,44,2,0.545918367,1959.0,4,2,2,1,2,66.76725531198016,0.0,4,1,0.0
2867,1,0.9999999,43,1,0.110125487,4621.0,2,0,0,1,0,83.98038995595205,0.0,2,0,0.0
2868,0,1.023147514,59,5,0.55824218,5210.0,7,1,1,2,1,90.98729603782628,178.88161161904367,4,1,525.2225907811269
2869,0,0.786233137,67,2,0.222222222,3320.0,5,1,0,1,2,73.86692792544055,185.35239022430733,0,0,546.5530438296939
2870,1,0.704118353,31,0,0.310903598,3640.0,9,0,1,1,2,70.34995296926255,112.07215893631678,4,1,0.0
2871,1,0.435809126,55,1,0.380973386,6800.0,25,1,1,1,2,102.31563113827109,28.067984654418822,0,0,564.8822379547009
2872,1,0.254149074,39,0,0.197522928,23333.0,27,0,1,1,3,65.00419590289087,213.30182197276704,0,0,0.0
2873,1,0.690950646,51,1,0.350434096,3800.0,4,0,1,2,0,87.90694859551974,46.09235728379107,4,1,508.4296093457631
2874,1,1.140183194,59,1,0.681931724,1200.0,8,0,0,3,1,73.67480612808043,47.94013678002151,3,0,564.9632063225695
2875,1,0.469321626,55,9,0.824217276,5301.0,16,4,2,1,3,67.42085598531449,2.641845151332504,4,0,515.0608543243582
2876,0,0.915092842,44,2,1.235622557,1790.0,7,0,1,1,3,71.67338406367061,179.0,3,0,0.0
2877,0,0.66505881,35,1,0.945120875,5666.0,12,0,2,1,3,65.55021636639619,0.0,2,0,0.0
2878,1,0.022566157,62,3,0.187441674,7500.0,13,1,1,1,0,81.9876173092436,88.392225940587,1,0,535.0816621484267
2879,0,0.0,48,1,0.344413897,4000.0,6,0,0,3,6,69.05087471078016,0.0,1,1,0.0
2880,1,0.519028671,54,3,0.259727626,3083.0,8,0,1,2,0,106.83815698400532,0.0,3,0,520.3090163126108
2881,1,0.145770846,50,1,0.549781721,7100.0,10,0,2,1,2,81.07982880675792,0.0,0,0,0.0
2882,0,0.985333926,56,1,0.083991601,10000.0,11,0,0,1,0,71.15677823192351,303.8700866157469,4,1,533.7485850641149
2883,0,0.599170677,71,4,3.0,3400.0,20,0,0,2,0,124.85344741587888,0.0,3,1,535.9759305792934
2884,0,0.48299672,50,4,1.346057714,4400.0,26,1,3,2,0,86.15862480825005,0.0,4,0,0.0
2885,1,0.3251286,38,4,3.0,,9,0,1,1,0,42.076334308797136,124.67539446163,3,1,0.0
2886,1,0.121993223,74,0,3.0,0.0,7,0,0,1,0,0.0,0.0,4,0,0.0
2887,1,0.307838167,58,7,0.469912103,5915.0,17,0,2,2,0,60.1875493797096,119.9506240519352,2,1,532.8252582338296
2888,1,0.9999999,46,0,0.312864494,2914.0,4,1,0,2,0,63.14905311649464,0.0,1,1,0.0
2889,0,0.957100422,49,1,1.427800998,7416.0,17,0,9,1,3,79.62894756869616,174.20930466516455,3,1,0.0
2890,0,1.097587481,40,6,3.0,,7,4,0,5,0,71.25986095620267,130.55176152773777,4,0,0.0
2891,0,1.385685885,30,1,0.294789436,1400.0,5,0,0,2,0,70.97179417040273,0.0,0,1,0.0
2892,1,0.9999999,64,1,3.0,,3,0,1,1,0,88.8607732647896,88.56013494431912,2,0,525.033439422693
2893,1,1.213786214,27,0,0.207669108,2320.0,3,0,0,1,3,124.8353433233948,107.64226715993216,1,1,0.0
2894,0,0.0,38,1,0.644752018,2600.0,3,0,1,1,2,97.58527232396648,224.9363343668054,3,0,0.0
2895,0,0.9999999,28,2,3.0,,6,0,1,4,0,79.68184262105277,178.38987668184808,0,0,0.0
2896,1,0.513940032,61,0,0.016079965,2300.0,5,1,0,1,0,90.24815206250923,32.315582151183776,1,0,549.0734412558986
2897,1,0.51625,28,1,0.123432711,3588.0,6,0,0,2,1,55.63013908160248,93.96753206240952,3,1,0.0
2898,1,0.982952834,46,1,0.441945977,7070.0,8,0,1,1,0,80.382737557766,35.91597017606463,3,0,0.0
2899,1,0.41816657,34,1,3.0,,8,0,1,1,1,98.77422872165587,14.5511202792027,2,1,0.0
2900,0,0.210251472,51,1,0.784920752,6750.0,10,2,4,1,2,76.13257790324394,0.0,0,0,528.6322797805893
2901,0,0.9999999,25,0,0.097634122,3000.0,3,0,0,1,4,62.23602229503126,89.83773739819044,4,0,0.0
2902,0,0.72295082,47,3,0.136125654,5538.0,3,1,0,1,0,76.19439285948832,87.2471116131891,5,0,0.0
2903,1,0.0,36,2,0.228552771,12250.0,9,0,2,1,0,103.57765038986238,0.0,3,0,0.0
2904,1,0.805322667,48,4,0.69047619,7307.0,14,0,2,2,4,105.57544484229606,35.53061632201097,3,0,0.0
2905,1,0.484839891,47,0,0.569571738,6000.0,12,0,2,1,1,97.64860711082716,53.99033887003683,2,1,0.0
2906,0,0.943813441,46,2,0.468424314,17750.0,19,0,2,1,1,67.86608672470093,0.0,0,1,0.0
2907,1,0.938709153,32,1,0.243367935,2600.0,7,0,0,1,0,45.34825826075742,30.63063446306673,3,0,0.0
2908,1,0.828335057,44,4,0.471497181,4788.0,8,2,1,1,4,78.28061092856665,102.93807805777816,0,1,0.0
2909,1,0.050893449,46,1,3.0,,24,0,8,1,1,47.59127359139976,64.60890469487707,3,1,0.0
2910,1,0.979521555,55,1,0.467850417,7433.0,11,0,2,2,0,73.36487577118686,50.34812122566601,1,0,545.1166078198943
2911,0,0.827172827,31,1,0.410986102,6043.0,5,1,1,2,2,72.66761127335548,114.09217466710572,3,1,0.0
2912,1,0.049988281,39,0,0.273519164,12053.0,9,0,2,1,2,53.92532493426301,209.57262975461725,2,1,0.0
2913,0,1.034182522,51,1,0.251655081,12083.0,3,0,1,1,1,70.0271391209246,119.07652354769886,4,0,556.8772655731964
2914,1,0.072816649,55,3,0.381730253,9304.0,17,0,2,1,1,32.39285381948156,95.12825038393336,0,1,562.946082661881
2915,0,0.9999999,32,1,3.0,,2,0,0,1,0,71.91058002520677,0.6167466855639319,4,1,0.0
2916,1,0.116629008,57,1,3.0,,6,0,1,1,1,88.74838422163788,35.882732246929336,0,1,512.4799220158366
2917,1,0.793583167,52,2,0.587305768,3796.0,8,1,2,1,1,58.34056765985818,42.30412997914259,2,0,568.5617623246939
2918,1,0.858115778,40,2,0.385240984,15000.0,10,0,3,1,2,88.39854953699225,34.16972069403509,0,1,0.0
2919,0,0.936680738,41,0,3.0,,4,0,0,2,3,84.5021820977069,89.52913996085053,5,1,0.0
2920,1,0.16008883,55,0,0.536736858,6600.0,13,0,2,1,1,84.14526332404387,123.18984763823916,3,0,534.302601092462
2921,1,0.8180091,43,0,0.348217261,3000.0,3,0,0,1,3,46.3189142221102,0.0,4,0,0.0
2922,0,0.84193501,48,3,1.409585416,3400.0,13,0,2,2,3,75.75767168333402,43.19281560986853,4,1,0.0
2923,0,1.230842456,27,1,3.0,,8,0,0,1,0,86.1363862407901,125.940416110704,2,1,0.0
2924,1,1.037924152,31,0,0.290962528,2721.0,4,0,1,1,0,89.47123397800138,166.57627389974957,2,0,0.0
2925,1,0.324337831,26,1,0.122129154,3700.0,8,0,0,1,0,89.16629876045987,37.28342288861006,1,1,0.0
2926,1,0.020515747,50,0,0.245448415,2965.0,9,0,1,1,2,53.52916955237387,28.125328508881868,2,0,0.0
2927,1,0.788359788,30,1,0.015243902,3279.0,2,0,0,2,0,68.38084689384897,174.53128100797272,4,1,0.0
2928,0,1.302325581,54,2,0.173036607,6200.0,3,1,0,1,1,76.51886341897524,0.0,5,0,554.51900903555
2929,0,0.285088431,37,0,0.093381324,5000.0,4,0,0,1,2,79.18233266626298,181.416110109443,2,0,0.0
2930,1,0.865017305,40,0,0.365462808,4180.0,6,0,0,2,0,46.97336536265713,107.46842640943582,0,0,0.0
2931,0,0.535582273,40,1,0.234288286,6666.0,7,0,0,1,0,80.20312231431876,0.0,0,1,0.0
2932,1,0.737089887,39,1,1.170714537,2840.0,17,0,2,1,3,65.84655183603456,148.99250314933255,1,1,0.0
2933,1,0.169496243,46,0,0.184317853,7600.0,11,0,1,1,3,61.42643802828165,39.46664587932612,2,1,0.0
2934,0,0.89010697,46,3,0.986361297,3885.0,12,0,3,4,3,94.9169589846896,211.36111815844373,2,1,0.0
2935,1,1.019357583,41,0,0.713673688,2800.0,9,0,1,1,1,49.759457495721065,0.0,2,0,0.0
2936,0,0.656671013,67,3,0.242606907,14100.0,15,1,3,4,0,96.88358491168508,67.1023438723127,2,0,575.5019931473342
2937,1,0.572216477,44,2,0.425840708,2824.0,7,0,0,1,0,92.11611080996752,0.0,1,0,0.0
2938,1,0.449611539,54,0,0.898842169,1640.0,12,0,1,1,0,78.16953566147822,150.4219452605077,2,1,538.2749772491974
2939,1,0.07442184,47,3,0.091806779,7493.0,4,0,1,1,1,60.61972641649534,83.51944781827758,2,1,0.0
2940,1,0.93235432,36,1,0.416373953,3700.0,4,0,0,1,3,43.12013993387593,95.08092981351967,3,0,0.0
2941,1,0.940630798,52,0,0.680136112,2350.0,11,2,0,1,1,54.05621554733792,123.56389136365478,4,1,558.6559132971955
2942,0,0.9999999,25,0,3.0,,0,0,0,1,0,64.84966997024254,0.0,3,1,0.0
2943,1,0.813637273,67,1,0.794401866,3000.0,4,0,1,1,0,35.5008847804319,190.20173200855663,2,1,580.6866585506571
2944,0,0.332839689,24,3,0.0756396,898.0,5,0,0,1,0,82.01607657025262,0.0,5,1,0.0
2945,1,0.930693069,25,0,3.0,,2,1,0,2,0,73.09453357043112,97.09760374266052,0,1,0.0
2946,1,0.9999999,30,0,0.128717821,4000.0,2,0,0,1,0,47.74189466047947,39.9467805557604,0,0,0.0
2947,0,0.591104982,44,2,0.361564299,4167.0,6,0,1,1,0,92.69092204156752,23.72971691149281,2,1,0.0
2948,0,0.0,36,3,0.443896424,3243.0,6,0,1,1,1,80.41513979426038,117.21443989127197,0,0,0.0
2949,1,0.596546118,50,1,0.283606031,9350.0,19,0,2,1,0,86.57651070453629,0.0,1,1,0.0
2950,0,0.9999999,43,0,0.407647548,6014.0,2,5,1,1,1,83.74971350975676,62.55454166840085,2,1,0.0
2951,1,0.9999999,31,0,0.045372981,3900.0,4,2,0,2,0,101.44209330820266,173.6343046790344,4,1,0.0
2952,0,0.9999999,70,1,3.0,,3,0,1,1,0,64.55593865562554,135.59324666579244,4,0,521.0237709617547
